,npi
756594,1033136544
756595,1033136544
756596,1033136544
756597,1033136544
756598,1033136544
756599,1033136544
756600,1033136544
756601,1033136544
756602,1033136544
756603,1033136544
756604,1033136544
756605,1033136544
756606,1033136544
756607,1033136544
756608,1033136544
756609,1033136544
756610,1033136544
756611,1033136544
756612,1033136544
756613,1033136544
756614,1033136544
756615,1033136544
756616,1033136544
756617,1033136544
756618,1033136544
756619,1033136544
756620,1033136544
756621,1033136544
756622,1033136544
756623,1033136544
756624,1033136544
756625,1033136544
756626,1033136544
756627,1033136544
756628,1033136544
756629,1033136544
756630,1033136544
756631,1033136544
756632,1033136544
756633,1033136544
756634,1033136544
756635,1033136544
756636,1033136544
756637,1033136544
756638,1033136544
756639,1033136544
756640,1033136544
756641,1033136544
756642,1033136544
756643,1033136544
756644,1033136544
756645,1033136544
756646,1033136544
756647,1033136544
756648,1033136544
756649,1033136544
756650,1033136544
756651,1033136544
756652,1033136544
756653,1033136544
756654,1033136544
756655,1033136544
756656,1033136544
756657,1033136544
756658,1033136544
756659,1033136544
756660,1033136544
756661,1033136544
756662,1033136544
756663,1033136544
756664,1033136544
756665,1033136544
756666,1033136544
756667,1033136544
895441,1033299920
895442,1033299920
895443,1033299920
895444,1033299920
895445,1033299920
895446,1033299920
895447,1033299920
895448,1033299920
895449,1033299920
895450,1033299920
895451,1033299920
895452,1033299920
895453,1033299920
895454,1033299920
895455,1033299920
895456,1033299920
895457,1033299920
895458,1033299920
895460,1033299920
895461,1033299920
895462,1033299920
895463,1033299920
895464,1033299920
895465,1033299920
895466,1033299920
895467,1033299920
895468,1033299920
895469,1033299920
895470,1033299920
895471,1033299920
895472,1033299920
974463,1043219405
974464,1043219405
974465,1043219405
974466,1043219405
974467,1043219405
974468,1043219405
1223578,1053334524
1223579,1053334524
1223580,1053334524
1223581,1053334524
1223582,1053334524
1223583,1053334524
1223584,1053334524
1223585,1053334524
1223586,1053334524
1223587,1053334524
1223588,1053334524
1223589,1053334524
1223590,1053334524
1223591,1053334524
1251834,1053360420
1251835,1053360420
1251836,1053360420
1251837,1053360420
1251838,1053360420
1251839,1053360420
1251840,1053360420
1251841,1053360420
1251842,1053360420
1251843,1053360420
1251844,1053360420
1251845,1053360420
1251846,1053360420
1251847,1053360420
1251848,1053360420
1251849,1053360420
1251850,1053360420
1251851,1053360420
1251852,1053360420
1251853,1053360420
1251854,1053360420
1346117,1053458018
1346118,1053458018
1346119,1053458018
1346120,1053458018
1346121,1053458018
1346122,1053458018
1346123,1053458018
1346124,1053458018
1346125,1053458018
1346126,1053458018
1346127,1053458018
1346128,1053458018
1346129,1053458018
1346130,1053458018
1346131,1053458018
1346132,1053458018
1346133,1053458018
1346134,1053458018
1346135,1053458018
1346136,1053458018
1346137,1053458018
1346138,1053458018
1346139,1053458018
1346140,1053458018
1346141,1053458018
1346142,1053458018
1346143,1053458018
1346144,1053458018
1346145,1053458018
1346146,1053458018
1346147,1053458018
1346148,1053458018
1346149,1053458018
1346150,1053458018
1346151,1053458018
1346152,1053458018
1346153,1053458018
1346154,1053458018
1346155,1053458018
1346156,1053458018
1346157,1053458018
1346158,1053458018
1346159,1053458018
1346160,1053458018
1346161,1053458018
1346162,1053458018
1346163,1053458018
1346164,1053458018
1346165,1053458018
1346166,1053458018
1346167,1053458018
1346168,1053458018
1346169,1053458018
1346170,1053458018
1346171,1053458018
1346172,1053458018
1346173,1053458018
1346174,1053458018
1346175,1053458018
1346176,1053458018
1346177,1053458018
1346178,1053458018
1346179,1053458018
1346180,1053458018
1346181,1053458018
1346182,1053458018
1346183,1053458018
1346184,1053458018
1346185,1053458018
1346186,1053458018
1346187,1053458018
1346188,1053458018
1346189,1053458018
1346190,1053458018
1346191,1053458018
1346192,1053458018
1346193,1053458018
1346194,1053458018
1346195,1053458018
1346196,1053458018
1346197,1053458018
1346198,1053458018
1346199,1053458018
1346200,1053458018
1346201,1053458018
1346202,1053458018
1346203,1053458018
1346204,1053458018
1346205,1053458018
1346206,1053458018
1346207,1053458018
1346208,1053458018
1346209,1053458018
1346210,1053458018
1346211,1053458018
1346212,1053458018
1346213,1053458018
1346214,1053458018
1346215,1053458018
1346216,1053458018
1346217,1053458018
1346218,1053458018
1346219,1053458018
1346220,1053458018
1346221,1053458018
1346222,1053458018
1346223,1053458018
1346224,1053458018
1346225,1053458018
1346226,1053458018
1346227,1053458018
1346228,1053458018
1346229,1053458018
1346230,1053458018
1346231,1053458018
1346232,1053458018
1346233,1053458018
1346234,1053458018
1346235,1053458018
1346236,1053458018
1346237,1053458018
1346238,1053458018
1346239,1053458018
1346240,1053458018
1346241,1053458018
1346242,1053458018
1346243,1053458018
1346244,1053458018
1346245,1053458018
1346246,1053458018
1346247,1053458018
1346248,1053458018
1346249,1053458018
1346250,1053458018
1346251,1053458018
1346252,1053458018
1346253,1053458018
1346254,1053458018
1346255,1053458018
1346256,1053458018
1346257,1053458018
1346258,1053458018
1346259,1053458018
1346260,1053458018
1346261,1053458018
1346262,1053458018
1346263,1053458018
1346264,1053458018
1346265,1053458018
1346266,1053458018
1346267,1053458018
1346268,1053458018
1346269,1053458018
1346270,1053458018
1346271,1053458018
1346272,1053458018
1346273,1053458018
1346274,1053458018
1346275,1053458018
1346276,1053458018
1346277,1053458018
1346278,1053458018
1346279,1053458018
1346280,1053458018
1346281,1053458018
1346282,1053458018
1346283,1053458018
1346284,1053458018
1346285,1053458018
1346286,1053458018
1346287,1053458018
1346288,1053458018
1346289,1053458018
1346290,1053458018
1346291,1053458018
1346292,1053458018
1346293,1053458018
1346294,1053458018
1346295,1053458018
1346296,1053458018
1346297,1053458018
1346298,1053458018
1346299,1053458018
1346300,1053458018
1346301,1053458018
1346302,1053458018
1346303,1053458018
1346304,1053458018
1346305,1053458018
1346306,1053458018
1346307,1053458018
1346308,1053458018
1346309,1053458018
1346310,1053458018
1346311,1053458018
1346312,1053458018
1346313,1053458018
1346314,1053458018
1346315,1053458018
1346316,1053458018
1346317,1053458018
1346318,1053458018
1346319,1053458018
1346320,1053458018
1346321,1053458018
1346322,1053458018
1346323,1053458018
1346324,1053458018
1346325,1053458018
1346326,1053458018
1346327,1053458018
1346328,1053458018
1346329,1053458018
1346330,1053458018
1346331,1053458018
1346332,1053458018
1346333,1053458018
1346334,1053458018
1346335,1053458018
1346336,1053458018
1346337,1053458018
1346338,1053458018
1346339,1053458018
1346340,1053458018
1346341,1053458018
1346342,1053458018
1346344,1053458018
1346345,1053458018
1346346,1053458018
1346347,1053458018
1346348,1053458018
1346349,1053458018
1346350,1053458018
1346351,1053458018
1346352,1053458018
1346353,1053458018
1346354,1053458018
1346355,1053458018
1346356,1053458018
1346357,1053458018
1346358,1053458018
1346359,1053458018
1346360,1053458018
1346361,1053458018
1346362,1053458018
1346363,1053458018
1346364,1053458018
1346365,1053458018
1346366,1053458018
1346367,1053458018
1346368,1053458018
1346369,1053458018
1346370,1053458018
1346371,1053458018
1346372,1053458018
1346373,1053458018
1346374,1053458018
1368698,1053499673
1368699,1053499673
1368700,1053499673
1368701,1053499673
1368702,1053499673
1368703,1053499673
1368704,1053499673
1368705,1053499673
1368706,1053499673
1368707,1053499673
1368708,1053499673
1368709,1053499673
1368710,1053499673
1368711,1053499673
1368712,1053499673
1368713,1053499673
1368714,1053499673
1368715,1053499673
1368716,1053499673
1368717,1053499673
1368718,1053499673
1368719,1053499673
1368720,1053499673
1368721,1053499673
1368722,1053499673
1368723,1053499673
1368724,1053499673
1368725,1053499673
1368726,1053499673
1368727,1053499673
1368728,1053499673
1368729,1053499673
1368730,1053499673
1368731,1053499673
1368732,1053499673
1368733,1053499673
1368734,1053499673
1368735,1053499673
1368736,1053499673
1368737,1053499673
1368738,1053499673
1368739,1053499673
1368740,1053499673
1368741,1053499673
1368742,1053499673
1368743,1053499673
1368744,1053499673
1368745,1053499673
1368746,1053499673
1368747,1053499673
1368748,1053499673
1368749,1053499673
1368750,1053499673
1368751,1053499673
1368752,1053499673
1368753,1053499673
1368754,1053499673
1368755,1053499673
1368756,1053499673
1368757,1053499673
1368758,1053499673
1368759,1053499673
1368760,1053499673
1368761,1053499673
1368762,1053499673
1368763,1053499673
1368764,1053499673
1368765,1053499673
1368766,1053499673
1368767,1053499673
1368768,1053499673
1368769,1053499673
1368770,1053499673
1368771,1053499673
1368772,1053499673
1368773,1053499673
1368774,1053499673
1368775,1053499673
1368776,1053499673
1368777,1053499673
1368778,1053499673
1368779,1053499673
1368780,1053499673
1368781,1053499673
1368782,1053499673
1368783,1053499673
1368784,1053499673
1368785,1053499673
1368786,1053499673
1368787,1053499673
1368788,1053499673
1368789,1053499673
1368790,1053499673
1368791,1053499673
1368792,1053499673
1368793,1053499673
1368794,1053499673
1368795,1053499673
1368796,1053499673
1368797,1053499673
1368798,1053499673
1368799,1053499673
1368800,1053499673
1368801,1053499673
1368802,1053499673
1368803,1053499673
1368804,1053499673
1368805,1053499673
1368806,1053499673
1368807,1053499673
1368808,1053499673
1368809,1053499673
1368810,1053499673
1368811,1053499673
1368812,1053499673
1368813,1053499673
1368814,1053499673
1368815,1053499673
1368816,1053499673
1368817,1053499673
1368818,1053499673
1368819,1053499673
1368820,1053499673
1368821,1053499673
1368822,1053499673
1368823,1053499673
1368824,1053499673
1368825,1053499673
1368826,1053499673
1368827,1053499673
1368828,1053499673
1368829,1053499673
1368830,1053499673
1368831,1053499673
1368832,1053499673
1368833,1053499673
1368834,1053499673
1368835,1053499673
1368836,1053499673
1368837,1053499673
1368838,1053499673
1368839,1053499673
1368840,1053499673
1368841,1053499673
1368842,1053499673
1368843,1053499673
1368844,1053499673
1368845,1053499673
1368846,1053499673
1368847,1053499673
1368848,1053499673
1368849,1053499673
1368850,1053499673
1368851,1053499673
1368852,1053499673
1368853,1053499673
1368854,1053499673
1368855,1053499673
1368856,1053499673
1368857,1053499673
1368858,1053499673
1368859,1053499673
1368860,1053499673
1368861,1053499673
1368862,1053499673
1368863,1053499673
1368864,1053499673
1368865,1053499673
1368866,1053499673
1368867,1053499673
1368868,1053499673
1368869,1053499673
1368870,1053499673
1368871,1053499673
1368872,1053499673
1368873,1053499673
1368874,1053499673
1368875,1053499673
1368876,1053499673
1368877,1053499673
1368878,1053499673
1368879,1053499673
1368880,1053499673
1368881,1053499673
1368882,1053499673
1368883,1053499673
1368884,1053499673
1368885,1053499673
1368886,1053499673
2063626,1083726921
2063627,1083726921
2063628,1083726921
2063629,1083726921
2063630,1083726921
2063631,1083726921
2063632,1083726921
2063633,1083726921
2063634,1083726921
2063635,1083726921
2063636,1083726921
2063637,1083726921
2063638,1083726921
2063639,1083726921
2063640,1083726921
2063641,1083726921
2063642,1083726921
2063643,1083726921
2063644,1083726921
2063645,1083726921
2063646,1083726921
2063647,1083726921
2063648,1083726921
2063649,1083726921
2063650,1083726921
2063651,1083726921
2262745,1093779456
2262746,1093779456
2262747,1093779456
2262748,1093779456
2262749,1093779456
2262750,1093779456
2262751,1093779456
2262752,1093779456
2262753,1093779456
2262754,1093779456
2262755,1093779456
2467694,1104824200
2467695,1104824200
2467696,1104824200
2467697,1104824200
2603588,1104941137
2603589,1104941137
2934094,1124055900
2934095,1124055900
2934096,1124055900
2934097,1124055900
2934098,1124055900
2934099,1124055900
2934100,1124055900
2934101,1124055900
2934102,1124055900
2934103,1124055900
2934104,1124055900
2934105,1124055900
2934106,1124055900
2934107,1124055900
2934108,1124055900
2934109,1124055900
2934110,1124055900
2934111,1124055900
2934112,1124055900
2934113,1124055900
2934114,1124055900
2934115,1124055900
2934116,1124055900
2934117,1124055900
2934118,1124055900
2934119,1124055900
3032535,1124146345
3032536,1124146345
3032537,1124146345
3032538,1124146345
3032539,1124146345
3090322,1124341060
3090323,1124341060
3090324,1124341060
3161979,1134139884
3162016,1134139884
3162017,1134139884
3162018,1134139884
3162019,1134139884
3162020,1134139884
3162021,1134139884
3162022,1134139884
3162023,1134139884
3162024,1134139884
3162025,1134139884
3162026,1134139884
3162027,1134139884
3162028,1134139884
3162029,1134139884
3162030,1134139884
3162031,1134139884
3162032,1134139884
3162033,1134139884
3162034,1134139884
3162035,1134139884
3162036,1134139884
3162037,1134139884
3162038,1134139884
3162039,1134139884
3162040,1134139884
3162041,1134139884
3162042,1134139884
3162043,1134139884
3162044,1134139884
3162045,1134139884
3162046,1134139884
3162047,1134139884
3162048,1134139884
3162049,1134139884
3162050,1134139884
3162051,1134139884
3162052,1134139884
3162053,1134139884
3162054,1134139884
3162055,1134139884
3162056,1134139884
3162057,1134139884
3162058,1134139884
3162059,1134139884
3162060,1134139884
3162061,1134139884
3162062,1134139884
3162063,1134139884
3162064,1134139884
3162065,1134139884
3162066,1134139884
3162067,1134139884
3162068,1134139884
3162069,1134139884
3162070,1134139884
3162071,1134139884
3162072,1134139884
3162073,1134139884
3162074,1134139884
3162075,1134139884
3162076,1134139884
3162077,1134139884
3162078,1134139884
3162079,1134139884
3162080,1134139884
3162081,1134139884
3162082,1134139884
3162083,1134139884
3162084,1134139884
3162085,1134139884
3162086,1134139884
3162087,1134139884
3162088,1134139884
3162089,1134139884
3162090,1134139884
3162091,1134139884
3162092,1134139884
3162093,1134139884
3162094,1134139884
3162095,1134139884
3162096,1134139884
3162097,1134139884
3162098,1134139884
3162099,1134139884
3162100,1134139884
3162101,1134139884
3162102,1134139884
3162103,1134139884
3162104,1134139884
3162105,1134139884
3162106,1134139884
3201775,1134173735
3201776,1134173735
3201777,1134173735
3201778,1134173735
3201779,1134173735
3201780,1134173735
3201781,1134173735
3201782,1134173735
3201783,1134173735
3201784,1134173735
3201785,1134173735
3201786,1134173735
3201787,1134173735
3354566,1144202805
3522973,1144349440
3659588,1154349330
3659589,1154349330
3659590,1154349330
3659591,1154349330
3659592,1154349330
3659593,1154349330
3659594,1154349330
3659595,1154349330
3659596,1154349330
3659597,1154349330
3659598,1154349330
3659599,1154349330
3659600,1154349330
3659601,1154349330
3659602,1154349330
3659603,1154349330
3659604,1154349330
3659605,1154349330
3659606,1154349330
3659607,1154349330
3659608,1154349330
3659609,1154349330
3659610,1154349330
3659611,1154349330
3659612,1154349330
3659613,1154349330
3659614,1154349330
3659615,1154349330
3659616,1154349330
3659617,1154349330
3659618,1154349330
3659619,1154349330
3659620,1154349330
3659621,1154349330
3659622,1154349330
3659623,1154349330
3659624,1154349330
3659625,1154349330
3659626,1154349330
3659627,1154349330
3659628,1154349330
3659629,1154349330
3659630,1154349330
3659631,1154349330
3659632,1154349330
3659633,1154349330
3659634,1154349330
3659635,1154349330
3659636,1154349330
3659637,1154349330
3659638,1154349330
3659639,1154349330
3659640,1154349330
3659641,1154349330
3659642,1154349330
3659643,1154349330
3659644,1154349330
3659645,1154349330
3675610,1154362937
3675611,1154362937
3897834,1164443958
3897835,1164443958
3897836,1164443958
3897837,1164443958
3897838,1164443958
3897839,1164443958
3897840,1164443958
3897841,1164443958
3897842,1164443958
4132342,1174529531
4132343,1174529531
4132344,1174529531
4132345,1174529531
4132346,1174529531
4132347,1174529531
4132348,1174529531
4132349,1174529531
4132350,1174529531
4132351,1174529531
4132352,1174529531
4132353,1174529531
4132354,1174529531
4523754,1184786196
4523755,1184786196
4523756,1184786196
4523757,1184786196
4523758,1184786196
4523759,1184786196
4523760,1184786196
4523761,1184786196
4523762,1184786196
4523763,1184786196
4523764,1184786196
4523765,1184786196
4523766,1184786196
4523767,1184786196
4523768,1184786196
4523769,1184786196
4523770,1184786196
4523771,1184786196
4523772,1184786196
4523773,1184786196
4523774,1184786196
4523775,1184786196
4523776,1184786196
4523777,1184786196
4523778,1184786196
4523779,1184786196
4523780,1184786196
4523781,1184786196
4523782,1184786196
4523783,1184786196
4523784,1184786196
4523785,1184786196
4523786,1184786196
4523787,1184786196
4523788,1184786196
4523789,1184786196
4523790,1184786196
4523791,1184786196
4523792,1184786196
4523793,1184786196
4523794,1184786196
4523795,1184786196
4523796,1184786196
4523797,1184786196
4523798,1184786196
4523799,1184786196
4523800,1184786196
4740651,1194805887
4740652,1194805887
4748349,1194815266
4748350,1194815266
4748351,1194815266
4748352,1194815266
4748353,1194815266
4748354,1194815266
4748355,1194815266
4748356,1194815266
4748357,1194815266
4748358,1194815266
4748359,1194815266
4748360,1194815266
4748361,1194815266
4748362,1194815266
4748363,1194815266
4748364,1194815266
4748365,1194815266
4748366,1194815266
4755974,1194825919
4818807,1205000353
4818808,1205000353
4818809,1205000353
4818810,1205000353
5114166,1215099585
5114167,1215099585
5114168,1215099585
5114169,1215099585
5114170,1215099585
5114171,1215099585
5114172,1215099585
5114173,1215099585
5114174,1215099585
5114175,1215099585
5114176,1215099585
5321197,1225011612
5321198,1225011612
5321199,1225011612
5321200,1225011612
5321201,1225011612
5321202,1225011612
5321203,1225011612
5321204,1225011612
5321205,1225011612
5321206,1225011612
5321207,1225011612
5321208,1225011612
5321209,1225011612
5321210,1225011612
5321211,1225011612
5321212,1225011612
5321213,1225011612
5321214,1225011612
5321215,1225011612
5321216,1225011612
5321217,1225011612
5321218,1225011612
5321219,1225011612
5321220,1225011612
5321221,1225011612
5321222,1225011612
5321223,1225011612
5321224,1225011612
5321225,1225011612
5321226,1225011612
5321227,1225011612
5321228,1225011612
5321229,1225011612
5321230,1225011612
5321231,1225011612
5321232,1225011612
5321233,1225011612
5321234,1225011612
5321235,1225011612
5321236,1225011612
5321237,1225011612
5321238,1225011612
5321239,1225011612
5321240,1225011612
5321241,1225011612
5321242,1225011612
5321243,1225011612
5321244,1225011612
5321245,1225011612
5321246,1225011612
5321247,1225011612
5321248,1225011612
5321249,1225011612
5321250,1225011612
5321251,1225011612
5321252,1225011612
5321253,1225011612
5321254,1225011612
5321255,1225011612
5321256,1225011612
5321257,1225011612
5321258,1225011612
5321259,1225011612
5321260,1225011612
5321261,1225011612
5321262,1225011612
5321263,1225011612
5321264,1225011612
5321265,1225011612
5321266,1225011612
5321267,1225011612
5321268,1225011612
5321269,1225011612
5321270,1225011612
5321271,1225011612
5321272,1225011612
5321273,1225011612
5603604,1235133794
5603605,1235133794
5603606,1235133794
5603607,1235133794
5603608,1235133794
5603609,1235133794
5813379,1245212471
5815914,1245214253
5815915,1245214253
5815916,1245214253
5815917,1245214253
6104274,1255336079
6151814,1255376216
6447561,1265531388
6447562,1265531388
6447563,1265531388
6447564,1265531388
6447565,1265531388
6447566,1265531388
6447567,1265531388
6447568,1265531388
6447569,1265531388
6447570,1265531388
6447571,1265531388
6447572,1265531388
6447573,1265531388
6657135,1275588485
6657136,1275588485
6657137,1275588485
6657138,1275588485
6657139,1275588485
6657140,1275588485
6657141,1275588485
6657142,1275588485
6657143,1275588485
6657144,1275588485
6657145,1275588485
6657146,1275588485
6657147,1275588485
6657148,1275588485
6657149,1275588485
6657150,1275588485
6657151,1275588485
6657152,1275588485
6657153,1275588485
6657154,1275588485
6657155,1275588485
6657156,1275588485
6657157,1275588485
6657158,1275588485
6657159,1275588485
6657160,1275588485
6657161,1275588485
6657162,1275588485
6657163,1275588485
6657164,1275588485
6657165,1275588485
6657166,1275588485
6657167,1275588485
6657168,1275588485
6657169,1275588485
6657170,1275588485
6657171,1275588485
6657172,1275588485
6657173,1275588485
6657174,1275588485
6657175,1275588485
6657176,1275588485
6657177,1275588485
6657178,1275588485
6657179,1275588485
6657180,1275588485
6657181,1275588485
6657182,1275588485
6657183,1275588485
6657184,1275588485
6657185,1275588485
6657186,1275588485
6657187,1275588485
6657188,1275588485
6657189,1275588485
6657190,1275588485
6657191,1275588485
6657192,1275588485
6657193,1275588485
6657194,1275588485
6657195,1275588485
6657196,1275588485
6657197,1275588485
6794389,1285608521
6794390,1285608521
6794391,1285608521
6794392,1285608521
6794393,1285608521
6794394,1285608521
6794395,1285608521
6794396,1285608521
6794397,1285608521
6794398,1285608521
6794399,1285608521
6794400,1285608521
6794401,1285608521
6794402,1285608521
6794403,1285608521
6794404,1285608521
6794405,1285608521
6794406,1285608521
6794407,1285608521
6794408,1285608521
6794409,1285608521
6794410,1285608521
6794411,1285608521
6794412,1285608521
6794413,1285608521
6794414,1285608521
6794415,1285608521
6794416,1285608521
6794417,1285608521
6794418,1285608521
6794419,1285608521
6794420,1285608521
6794421,1285608521
6794422,1285608521
6794423,1285608521
6794424,1285608521
6794425,1285608521
6794426,1285608521
6794427,1285608521
6794428,1285608521
6794429,1285608521
6794430,1285608521
6794431,1285608521
6794432,1285608521
6794433,1285608521
6794434,1285608521
6794435,1285608521
6794436,1285608521
6794437,1285608521
6794438,1285608521
6794439,1285608521
6794440,1285608521
6794441,1285608521
6794442,1285608521
6794443,1285608521
6794444,1285608521
6794445,1285608521
6794446,1285608521
6794447,1285608521
6794448,1285608521
6794449,1285608521
6794450,1285608521
6794451,1285608521
6794452,1285608521
6794453,1285608521
6794454,1285608521
6794455,1285608521
6794456,1285608521
6794457,1285608521
6794458,1285608521
6794459,1285608521
6794460,1285608521
6794461,1285608521
6794462,1285608521
6794463,1285608521
6794464,1285608521
6794465,1285608521
6794466,1285608521
6794467,1285608521
6794468,1285608521
6794469,1285608521
6794470,1285608521
6794471,1285608521
6794472,1285608521
6794473,1285608521
6794474,1285608521
6794475,1285608521
6794476,1285608521
6794477,1285608521
6794478,1285608521
6794479,1285608521
6794480,1285608521
6794481,1285608521
6794482,1285608521
6802965,1285614511
6882778,1285673012
6882779,1285673012
6882780,1285673012
6882781,1285673012
6882782,1285673012
6882783,1285673012
6882784,1285673012
6882785,1285673012
6882786,1285673012
6882787,1285673012
6882788,1285673012
6882789,1285673012
6882790,1285673012
6882791,1285673012
6882792,1285673012
6882793,1285673012
6882794,1285673012
6882795,1285673012
6882796,1285673012
6882797,1285673012
6882798,1285673012
6882799,1285673012
6882800,1285673012
6882801,1285673012
6882802,1285673012
6882803,1285673012
6882804,1285673012
6882805,1285673012
6882806,1285673012
6882807,1285673012
6882808,1285673012
6882809,1285673012
6882810,1285673012
6882811,1285673012
6882812,1285673012
6882813,1285673012
6929262,1285712950
6929263,1285712950
6929264,1285712950
6929265,1285712950
6929266,1285712950
6929267,1285712950
6929268,1285712950
6929269,1285712950
6929270,1285712950
6929271,1285712950
7190172,1295817518
7190173,1295817518
7190174,1295817518
7351754,1306830021
7351755,1306830021
7351756,1306830021
7351757,1306830021
7351758,1306830021
7351759,1306830021
7351760,1306830021
7351761,1306830021
7351762,1306830021
7351763,1306830021
7351764,1306830021
7351765,1306830021
7351766,1306830021
7351767,1306830021
7351768,1306830021
7351769,1306830021
7351770,1306830021
7351771,1306830021
7351772,1306830021
7351773,1306830021
7351774,1306830021
7351775,1306830021
7351776,1306830021
7351777,1306830021
7351778,1306830021
7351779,1306830021
7351780,1306830021
7351781,1306830021
7351782,1306830021
7351783,1306830021
7351784,1306830021
7351785,1306830021
7351786,1306830021
7351787,1306830021
7351788,1306830021
7351789,1306830021
7351790,1306830021
7351791,1306830021
7351792,1306830021
7351793,1306830021
7351794,1306830021
7351795,1306830021
7351796,1306830021
7351797,1306830021
7351798,1306830021
7351799,1306830021
7351800,1306830021
7351801,1306830021
7351802,1306830021
7351803,1306830021
7351804,1306830021
7351805,1306830021
7351806,1306830021
7351807,1306830021
7351808,1306830021
7351809,1306830021
7351810,1306830021
7351811,1306830021
7351812,1306830021
7351813,1306830021
7351814,1306830021
7351815,1306830021
7351816,1306830021
7351817,1306830021
7351818,1306830021
7351819,1306830021
7351820,1306830021
7351821,1306830021
7351822,1306830021
7351823,1306830021
7351824,1306830021
7351825,1306830021
7351826,1306830021
7351827,1306830021
7351828,1306830021
7351829,1306830021
7351830,1306830021
7351831,1306830021
7351832,1306830021
7351833,1306830021
7351834,1306830021
7351835,1306830021
7351836,1306830021
7351837,1306830021
7351838,1306830021
7351839,1306830021
7351840,1306830021
7351841,1306830021
7351842,1306830021
7351843,1306830021
7351844,1306830021
7351845,1306830021
7351846,1306830021
7351847,1306830021
7351848,1306830021
7351849,1306830021
7351850,1306830021
7351851,1306830021
7351852,1306830021
7351853,1306830021
7351854,1306830021
7351855,1306830021
7396336,1306860010
7396337,1306860010
7396338,1306860010
7396339,1306860010
7396340,1306860010
7396341,1306860010
7396342,1306860010
7396343,1306860010
7396344,1306860010
7396345,1306860010
7396346,1306860010
7396347,1306860010
7396348,1306860010
7396349,1306860010
7396350,1306860010
7396351,1306860010
7396352,1306860010
7396353,1306860010
7396354,1306860010
7396355,1306860010
7396356,1306860010
7396357,1306860010
7396358,1306860010
7396359,1306860010
7396360,1306860010
7396361,1306860010
7396362,1306860010
7396363,1306860010
7396364,1306860010
7396365,1306860010
7396366,1306860010
7396367,1306860010
7396368,1306860010
7396369,1306860010
7396370,1306860010
7396371,1306860010
7396372,1306860010
7396373,1306860010
7573846,1316151525
7573847,1316151525
7683285,1316947807
7683286,1316947807
7683287,1316947807
7683288,1316947807
7683289,1316947807
7683290,1316947807
7683291,1316947807
