,npi
10138075,1386670461
10153180,1053486704
10155472,1821037094
10157710,1336246487
10160991,1053360966
10166598,1336186600
10189006,1417008756
10190825,1972554228
10198546,1770542151
10208488,1164515003
10208663,1346207776
10213929,1639395395
10216395,1205023512
10225308,1639395395
10226472,1891803318
10229944,1104898634
10238298,1730231259
10239690,1770542151
10241620,1770542151
10243998,1922005321
10249402,1598714784
10259101,1285663682
10259483,1013009729
10259825,1053360966
10260991,1245210764
10263290,1285663682
10274825,1285725051
10278745,1245210764
10282377,1154471621
10294199,1285663682
10299887,1528088325
10305534,1164436960
10307115,1376550442
10315321,1033126651
10327100,1598714784
10328645,1053360966
10333473,1164515003
10337358,1497749089
10352459,1013009729
10354895,1053360966
10356543,1598714784
10366835,1982609723
10368202,1598714784
10376813,1013009729
10392900,1487629796
10393855,1225111933
10394864,1245210764
10397717,1417008756
10402883,1770542151
10414473,1417008756
10425511,1285663682
10433144,1770542151
10439420,1346207776
10458795,1285663682
10469206,1467474882
10479279,1467519124
10480996,1770542151
10492596,1215941349
10497002,1134280779
10504786,1053360966
10518631,1013009729
10519275,1285725051
10525156,1053360966
10528882,1972554228
10549136,1336186600
10552216,1982609723
10552584,1902916984
10554354,1053360966
10556487,1285663682
10559593,1467474882
10561519,1548441058
10569310,1184785354
10570273,1003892746
10572247,1417008756
10596488,1003892746
10609397,1336186600
10617812,1902916984
10619696,1184727745
10620343,1417008756
10621430,1598714784
10630049,1720101900
10648341,1902874456
10648604,1053486704
10652321,1902874456
10655364,1598714784
10655991,1881693109
10658982,1902916984
10661840,1841322104
10668000,1902874456
10677953,1245210764
10680708,1598714784
10685914,1598714784
10688793,1770542151
10691095,1982609723
10691934,1245210764
10700356,1891803318
10701148,1891803318
10720331,1770542151
10732555,1205023512
10733818,1972554228
10736918,1386670461
10743312,1730231259
10750137,1770542151
10761373,1003892746
10765037,1770542151
10772042,1164436960
10782608,1841322104
10807511,1497745905
10808608,1467474882
10813903,1396744892
10827044,1285725051
10850105,1376550442
10865289,1164515003
10874130,1730231259
10878500,1891803318
10878594,1164515003
10881126,1598714784
10881741,1164436960
10891287,1184727745
10905984,1881615268
10925068,1902916984
10930972,1104898634
10933753,1376550442
10948447,1841322104
10964634,1417008756
10965279,1770542151
10980916,1164436960
10981182,1770542151
10996379,1164515003
11000628,1154471621
11009362,1598714784
11009518,1770542151
11009805,1053360966
11017321,1164436960
11023623,1376550442
11023820,1376550442
11031006,1972554228
11036779,1598714784
11037606,1770542151
11049494,1598714784
11074755,1053360966
11074759,1598714784
11124148,1104898634
11127021,1891803318
11128491,1598714784
11141913,1770542151
11153269,1720101900
11164906,1376550442
11182377,1164436960
11187071,1346207776
11187246,1033126651
11189062,1841322104
11199224,1376550442
11199522,1376550442
11203460,1770542151
11210091,1417008756
11213033,1891803318
11216446,1831339902
11221005,1891803318
11235673,1164515003
11252719,1164515003
11257632,1902916984
11268533,1598714784
11274993,1891803318
11279709,1467474882
11282764,1285663682
11285258,1164436960
11292704,1891803318
11299153,1962594895
11301621,1770542151
11304047,1528088325
11305153,1598714784
11307203,1013009729
11309292,1598714784
11319164,1487889036
11340920,1376550442
11348738,1831339902
11349759,1346207776
11354913,1184785354
11363255,1013009729
11380841,1841322104
11384071,1770542151
11389417,1376550442
11395639,1154471621
11398004,1689605818
11420016,1386670461
11426609,1891803318
11439528,1134280779
11453545,1164436960
11481712,1598714784
11482894,1891803318
11485844,1770542151
11490562,1164436960
11493092,1841322104
11494335,1972543247
11520490,1285663682
11542781,1720101900
11547734,1770542151
11559604,1285663682
11567106,1417008756
11589929,1033126651
11613827,1285663682
11615139,1285663682
11621012,1346207776
11632941,1285663682
11653642,1417008756
11660191,1053360966
11661528,1841322104
11663679,1417008756
11675048,1891803318
11676101,1841322104
11685715,1487629796
11693292,1053486704
11698528,1891803318
11704067,1346207776
11711087,1982609723
11722597,1598714784
11724537,1902874456
11726034,1902916984
11731653,1013009729
11733903,1013009729
11738437,1013009729
11743056,1598714784
11752094,1497745905
11759468,1841322104
11785549,1598714784
11787046,1336186600
11791398,1013009729
11793874,1770542151
11796127,1689605818
11808087,1386670461
11816420,1346207776
11821564,1891803318
11822460,1467474882
11845116,1104898634
11853163,1285725051
11854994,1285663682
11855507,1346207776
11871553,1164515003
11877366,1336186600
11883730,1598714784
11887459,1376550442
11893723,1225111933
11895523,1164515003
11898480,1417008756
11902146,1386670461
11903124,1689605818
11907350,1841322104
11911132,1013009729
11912241,1285663682
11914360,1528088325
11927309,1417008756
11932108,1295705291
11932364,1487629796
11940626,1073511192
11946848,1770542151
11951210,1538237482
11952220,1285663682
11956903,1164515003
11959773,1497745905
11968119,1134280779
11984546,1346345071
11996479,1598714784
11998866,1104898634
11998935,1134280779
12000022,1053486704
12021735,1285663682
12021784,1053360966
12023835,1033126651
12028957,1487629796
12032631,1902874456
12037991,1346207776
12057045,1053486704
12066404,1417008756
12074990,1598714784
12075193,1538237482
12077800,1598714784
12082434,1164515003
12087241,1164515003
12093713,1386670461
12098627,1598714784
12116546,1902916984
12129511,1053360966
12135913,1891803318
12138426,1841322104
12144159,1730231259
12150806,1346207776
12181752,1003892746
12188832,1902916984
12189248,1104898634
12204415,1245210764
12206479,1770542151
12214812,1891803318
12215031,1841322104
12228047,1285663682
12228784,1417008756
12230425,1891803318
12233738,1306906854
12253235,1386670461
12259263,1891803318
12264060,1962594895
12267063,1134280779
12275264,1245210764
12277021,1306906854
12282924,1346207776
12286844,1831339902
12287636,1902916984
12288560,1285663682
12294930,1831284470
12299740,1013009729
12301435,1104898634
12304196,1245210764
12312413,1164436960
12313051,1396744892
12313894,1164436960
12315767,1679749188
12327596,1346207776
12335700,1376550442
12344339,1982609723
12354568,1538321047
12361167,1285725051
12361726,1417008756
12383154,1831339902
12393590,1417008756
12396211,1720101900
12397838,1285663682
12400846,1013009729
12408818,1598714784
12411893,1720101900
12417641,1598718520
12420084,1902916984
12424585,1730231259
12429999,1902916984
12435237,1831284470
12437898,1225146640
12453002,1003892746
12459459,1417008756
12485445,1891803318
12489337,1467474882
12522876,1104898634
12528019,1013009729
12541164,1386670461
12545191,1184727745
12545607,1417008756
12550389,1891803318
12557065,1336186600
12559582,1164515003
12571843,1306906854
12581871,1528088325
12586427,1891803318
12592887,1831339902
12593134,1487629796
12593697,1003892746
12596095,1396744892
12611377,1467474882
12630916,1013009729
12633800,1891803318
12636692,1053360966
12640403,1417008756
12671540,1295705291
12671553,1285663682
12677810,1528088325
12682163,1376550442
12691381,1336246487
12693845,1528088325
12694753,1003892746
12708287,1104898634
12709452,1639395395
12715402,1770542151
12731050,1346207776
12738289,1003892746
12738497,1346207776
12744826,1598718520
12763081,1922005321
12768501,1720101900
12771601,1376550442
12781070,1891803318
12782519,1285663682
12782862,1285663682
12796499,1598714784
12799225,1770542151
12801985,1235200775
12803221,1972554228
12808110,1770542151
12812873,1013009729
12815364,1841322104
12815996,1013009729
12817921,1841322104
12818262,1396744892
12832301,1467474882
12834790,1346207776
12835810,1487629796
12837479,1639395395
12838336,1770542151
12846807,1336186600
12850229,1598714784
12852709,1902916984
12858630,1528088325
12863610,1275773046
12868073,1891803318
12881474,1336246487
12901598,1881782373
12908007,1003892746
12927893,1386670461
12930298,1720101900
12941190,1982609723
12944456,1316073455
12960856,1336246487
12962237,1598714784
12964165,1205023512
12965883,1396744892
12968723,1972554228
12979372,1134280779
12997269,1598714784
13002366,1417008756
13011136,1245210764
13011476,1376550442
13015107,1487629796
13021112,1396744892
13021777,1053360966
13029396,1164436960
13031891,1891803318
13033110,1285663682
13033351,1013009729
13039424,1164436960
13048845,1770542151
13051647,1598718520
13061428,1164515003
13080638,1841322104
13083794,1538237482
13088910,1528088325
13091714,1235200775
13092053,1013009729
13092263,1336246487
13097219,1598714784
13099436,1003892746
13111163,1184727745
13116115,1598714784
13117865,1164436960
13122760,1285725051
13138721,1598714784
13149086,1053360966
13151103,1467519124
13153402,1982609723
13155519,1538237482
13161125,1891803318
13163954,1497745905
13174595,1386670461
13174688,1013009729
13183011,1346207776
13188663,1164436960
13189580,1891803318
13200669,1598714784
13207154,1316073455
13209739,1770542151
13211217,1730231259
13211518,1467519124
13214385,1235200775
13230870,1598714784
13247977,1093726556
13252789,1225111933
13268840,1336186600
13271413,1346207776
13295707,1285663682
13302625,1013009729
13303552,1902874456
13309640,1598718520
13313632,1598714784
13316131,1467474882
13322757,1538321047
13324301,1598714784
13329626,1538237482
13343980,1982609723
13345208,1770542151
13345244,1346207776
13350834,1164436960
13354302,1053360966
13363733,1841322104
13366394,1972554228
13370519,1285663682
13377371,1164436960
13378839,1972554228
13393601,1053360966
13395208,1245210764
13410276,1770542151
13414816,1346207776
13419098,1902916984
13430045,1417008756
13432055,1487629796
13435688,1164436960
13442431,1053360966
13446098,1134280779
13447170,1417008756
13453777,1013009729
13454986,1841322104
13458524,1598714784
13476948,1275773046
13502181,1386670461
13511379,1891803318
13519517,1164515003
13538163,1053360966
13553861,1841322104
13566095,1013009729
13567473,1982609723
13573512,1598718520
13574712,1104898634
13597050,1902874456
13607810,1053360966
13617138,1104898634
13623440,1598718520
13642349,1013009729
13661571,1053360966
13663741,1972554228
13668540,1770542151
13677451,1528088325
13682093,1134280779
13683460,1598714784
13687765,1841322104
13691407,1235200775
13698073,1528088325
13699802,1770542151
13702852,1902874456
13707873,1467519124
13712325,1164436960
13718429,1336186600
13729073,1285663682
13739697,1104898634
13753697,1891803318
13758986,1396744892
13769662,1528088325
13771418,1396744892
13773216,1164436960
13799771,1104898634
13804853,1528088325
13810643,1982609723
13819403,1245210764
13825588,1902874456
13827041,1598718520
13829015,1598718520
13829159,1013009729
13834132,1396744892
13839340,1487629796
13848328,1538237482
13859337,1013009729
13872709,1235200775
13894587,1730231259
13905096,1245210764
13909516,1982609723
13917465,1417008756
13940922,1598714784
13949802,1316073455
13954647,1164515003
13959287,1306906854
13961160,1245210764
13971176,1285663682
13989053,1053486704
14002429,1013009729
14015997,1053360966
14019776,1417008756
14021580,1104898634
14028704,1730231259
14041351,1164436960
14050003,1891803318
14059327,1902916984
14067452,1891803318
14072526,1720101900
14076089,1598714784
14076130,1902874456
14084914,1902916984
14086326,1013009729
14088963,1336246487
14094186,1497745905
14094723,1336186600
14100830,1164436960
14108628,1396744892
14111068,1770542151
14112190,1285663682
14114358,1346207776
14114698,1104898634
14115934,1841322104
14117046,1285725051
14131685,1346345071
14137390,1164515003
14137589,1336186600
14137752,1770542151
14152202,1386670461
14152430,1538237482
14153419,1598714784
14155777,1417008756
14169169,1770542151
14171102,1770542151
14172646,1053486704
14177994,1770542151
14183315,1336246487
14188548,1689605818
14190173,1376550442
14190964,1467519124
14199022,1396744892
14199610,1013009729
14209024,1164515003
14213175,1952395881
14215981,1598714784
14222190,1164436960
14228130,1336186600
14234176,1467474882
14240677,1598714784
14246875,1598714784
14248911,1538237482
14250056,1013226497
14263380,1902916984
14266894,1841322104
14272344,1598714784
14275998,1598714784
14284775,1770542151
14285580,1417008756
14286913,1386670461
14293290,1841322104
14303991,1013009729
14385402,1376550442
14391339,1417008756
14404934,1104898634
14406553,1720101900
14410212,1104898634
14414560,1316073455
14417028,1598714784
14418115,1841322104
14423261,1205023512
14423598,1285663682
14425519,1598714784
14432910,1245210764
14434998,1285663682
14439449,1164515003
14442965,1013009729
14443852,1598714784
14445563,1770542151
14454150,1891803318
14456246,1891803318
14456534,1245210764
14465155,1376550442
14479356,1497745905
14489116,1598718520
14489252,1346207776
14498909,1417008756
14501373,1205023512
14501396,1386670461
14508779,1003892746
14509308,1215941349
14513683,1053486704
14515164,1962594895
14515235,1598714784
14517438,1881615268
14525133,1598714784
14525272,1770542151
14525815,1386670461
14525816,1104898634
14565904,1013009729
14573224,1134280779
14579994,1467519124
14582608,1770542151
14585791,1053360966
14596396,1053360966
14602247,1689605818
14610749,1467474882
14612271,1770542151
14617347,1972554228
14618852,1720101900
14619298,1497745905
14620751,1548441058
14621626,1730231259
14627174,1902916984
14627456,1770542151
14628508,1164436960
14632829,1053360966
14634430,1285725051
14635783,1093726556
14640173,1891803318
14642706,1417008756
14645052,1962594895
14649273,1770542151
14652167,1770542151
14655729,1205023512
14656420,1467474882
14660359,1053360966
14675987,1346207776
14676581,1417008756
14678616,1891803318
14686333,1417008756
14687713,1306895578
14690636,1396744892
14692360,1598714784
14693774,1417008756
14701527,1205023512
14702282,1902916984
14713259,1891803318
14723927,1528088325
14729934,1891803318
14734989,1013009729
14742013,1598714784
14746073,1972554228
14749372,1033277322
14754876,1376550442
14756733,1891803318
14756948,1164436960
14764248,1013009729
14773014,1164436960
14774274,1033126651
14780211,1336246487
14791991,1235200775
14794169,1891803318
14804639,1891803318
14804963,1386670461
14807684,1164515003
14824736,1891803318
14826356,1902916984
14827192,1841322104
14828229,1164436960
14828596,1467519124
14832257,1972554228
14840948,1003892746
14842630,1386670461
14855239,1346207776
14857317,1972554228
14869476,1770542151
14872774,1053360966
14883992,1164436960
14890471,1336186600
14910250,1104898634
14922440,1841322104
14923145,1346207776
14932485,1770542151
14932889,1013009729
14935192,1235200775
14955691,1902916984
14962939,1396744892
14972329,1841322104
14973038,1891803318
14977385,1164436960
14978399,1184727745
14979370,1770542151
14982556,1417008756
14994314,1982609723
14997231,1245210764
14999782,1033126651
15006719,1497745905
15010449,1164436960
15010804,1336186600
15014694,1417008756
15017749,1881615268
15022469,1164515003
15026957,1831339902
15029442,1376550442
15030717,1467519124
15044647,1336186600
15050592,1730231259
15054793,1891803318
15059597,1841322104
15060467,1285663682
15071923,1164436960
15074922,1104898634
15079250,1013009729
15103305,1104898634
15104130,1467474882
15113548,1770542151
15120896,1316073455
15125029,1164515003
15126717,1093726556
15128612,1346207776
15130561,1235200775
15133990,1104898634
15135123,1891803318
15135544,1346207776
15142145,1770542151
15155951,1104898634
15160772,1417008756
15168914,1346207776
15170822,1417008756
15179206,1285725051
15185919,1467474882
15187297,1902916984
15198839,1487629796
15203387,1346207776
15209660,1164436960
15210797,1770542151
15221017,1104898634
15221130,1285663682
15223295,1720155419
15233518,1891803318
15259452,1164436960
15274309,1962594895
15276176,1386670461
15282160,1386670461
15289207,1831339902
15313396,1396744892
15323024,1417008756
15327355,1891803318
15340842,1316073455
15345517,1164436960
15348204,1285725051
15352394,1346207776
15355524,1053360966
15356756,1417008756
15381107,1487629796
15385834,1639395395
15387893,1033126651
15394047,1346207776
15396484,1336186600
15403949,1033126651
15410580,1598714784
15411596,1730231259
15415195,1134280779
15426103,1891803318
15435544,1972554228
15436602,1902916984
15448459,1770542151
15455846,1376550442
15462237,1467474882
15467601,1184727745
15474086,1164436960
15477443,1598714784
15478617,1053360966
15486054,1891803318
15486490,1598714784
15505538,1598718520
15513858,1285725051
15514459,1093726556
15521763,1891803318
15549131,1528088325
15553216,1285663682
15562351,1902916984
15568438,1881615268
15577724,1598714784
15584005,1386670461
15584450,1053360966
15594132,1285663682
15609311,1730231259
15609372,1386670461
15610524,1285663682
15615088,1528088325
15621193,1831339902
15622353,1386670461
15624328,1891803318
15625494,1336186600
15630781,1417008756
15631264,1386670461
15633308,1598718520
15654480,1285725051
15660739,1033126651
15664754,1285663682
15667399,1013009729
15667597,1285663682
15675288,1104898634
15678886,1598714784
15682986,1164515003
15684603,1497745905
15686422,1891803318
15696308,1972554228
15714909,1891803318
15726639,1245210764
15729422,1598714784
15734903,1598714784
15735319,1164515003
15741690,1164515003
15745988,1386670461
15753327,1386670461
15761581,1245210764
15762729,1346207776
15765155,1417008756
15775172,1467474882
15786442,1164515003
15793730,1598714784
15794740,1134280779
15799890,1598714784
15803891,1164436960
15807899,1598714784
15814342,1598714784
15814585,1841322104
15868912,1891803318
15872810,1386670461
15878409,1891803318
15886229,1306906854
15886798,1598714784
15890783,1245210764
15891642,1770542151
15898173,1164436960
15899134,1891803318
15902130,1881615268
15926142,1831339902
15933449,1528088325
15935416,1730231259
15941834,1770542151
15955365,1902874456
15961664,1285663682
15963740,1386670461
15968416,1982609723
15980395,1164515003
15983530,1003892746
15990474,1902916984
15997992,1770542151
15998071,1285725051
16000030,1831339902
16012289,1053360966
16032194,1528390259
16034578,1598714784
16034900,1164436960
16042874,1982609723
16044808,1770542151
16059909,1346207776
16070488,1013009729
16073934,1285663682
16075839,1104898634
16077928,1386670461
16079672,1891803318
16079682,1417008756
16093074,1598714784
16094780,1770542151
16099911,1205023512
16108631,1831339902
16109317,1285663682
16117343,1417008756
16130813,1982609723
16135944,1730231259
16143283,1164515003
16149009,1447327952
16155301,1598714784
16165377,1336186600
16165456,1184727745
16169261,1417008756
16174523,1235200775
16184536,1841322104
16198073,1417008756
16216788,1952395881
16219659,1235200775
16220144,1346207776
16222685,1720101900
16227319,1598718520
16248007,1841322104
16249993,1891803318
16253357,1730231259
16268244,1891803318
16274701,1598714784
16274734,1396744892
16289185,1417008756
16293014,1386670461
16312183,1336186600
16312917,1376550442
16313294,1922005321
16313371,1841322104
16316882,1528088325
16323711,1104898634
16331173,1487629796
16333210,1538237482
16340806,1295705291
16361769,1013009729
16374023,1982609723
16374813,1386670461
16376827,1891803318
16380735,1538237482
16388247,1598714784
16405199,1417008756
16405882,1316303563
16417731,1417008756
16419271,1346207776
16438738,1891803318
16447836,1417008756
16448081,1316303563
16448297,1598714784
16458242,1417008756
16464818,1902916984
16465846,1598714784
16471778,1982609723
16485726,1487629796
16488915,1528093184
16501605,1922005321
16505291,1417008756
16509653,1053360966
16515942,1215941349
16522602,1376550442
16524990,1417008756
16530548,1033126651
16533948,1386670461
16534007,1497745905
16535746,1497745905
16538958,1841322104
16547606,1316073455
16563320,1598714784
16574498,1285663682
16583045,1336186600
16589226,1104898634
16600345,1417008756
16615732,1053360966
16618861,1245210764
16620567,1154471621
16622773,1598714784
16628377,1053360966
16632628,1891803318
16633276,1497745905
16676773,1013009729
16691963,1053360966
16693887,1639395395
16701807,1720101900
16733548,1598714784
16733600,1902916984
16738244,1417008756
16738274,1285630186
16752701,1336246487
16757710,1972554228
16760867,1164515003
16770799,1336186600
16795841,1982609723
16796955,1013009729
16801936,1487629796
16802522,1881782373
16819922,1770542151
16820827,1730231259
16843069,1891803318
16846231,1053360966
16848548,1396744892
16849772,1104898634
16850555,1417008756
16854778,1891803318
16866528,1053360966
16867009,1487889036
16885146,1184727745
16885904,1093726556
16886213,1982609723
16891577,1417008756
16901754,1487629796
16910097,1902916984
16913214,1346207776
16913846,1184644122
16915946,1376550442
16922832,1164436960
16923092,1346207776
16934898,1003892746
16939215,1134280779
16944999,1285663682
16951233,1598714784
16954217,1346207776
16954586,1376550442
16963738,1902916984
16966030,1841322104
16970186,1104898634
16976820,1528088325
16981933,1417008756
16984879,1891803318
16990726,1285663682
16995918,1316073455
17001246,1396744892
17001737,1104898634
17002901,1598714784
17012220,1720101900
17038140,1366564122
17046537,1902916984
17050531,1598714784
17054274,1336186600
17062692,1013009729
17079117,1770542151
17086134,1245210764
17091600,1902916984
17093422,1386670461
17102757,1598714784
17107970,1902916984
17113537,1164515003
17119530,1598714784
17122632,1902916984
17128770,1104898634
17145699,1164515003
17162290,1770542151
17170454,1154734341
17178318,1720101900
17181776,1184785354
17186944,1346207776
17190720,1346207776
17191047,1013009729
17194803,1013009729
17201973,1013009729
17205631,1598714784
17237395,1013009729
17238999,1386670461
17240738,1982609723
17240768,1134280779
17249655,1467474882
17251030,1285663682
17253439,1770542151
17267657,1134280779
17267739,1497745905
17276451,1346207776
17277070,1285663682
17282213,1902916984
17309738,1104898634
17311403,1013009729
17315344,1598714784
17321487,1396744892
17332449,1053360966
17342651,1417008756
17358900,1417008756
17361520,1487629796
17368846,1902916984
17374367,1891803318
17381541,1417008756
17393011,1720101900
17394800,1285663682
17396449,1487629796
17397951,1891803318
17400690,1447327952
17406431,1770542151
17434831,1891803318
17442346,1841322104
17445309,1891803318
17448586,1053360966
17457537,1598718520
17460107,1770542151
17487042,1982609723
17494008,1336186600
17494876,1487629796
17497064,1164436960
17499811,1053360966
17500716,1598718520
17508077,1467474882
17511171,1770542151
17520040,1487629796
17525375,1972554228
17530259,1053360966
17540209,1386670461
17573999,1891803318
17585432,1902916984
17585560,1639395395
17590888,1215941349
17591458,1891803318
17606114,1972554228
17623151,1346207776
17645988,1417008756
17651968,1215941349
17653185,1386670461
17659822,1770542151
17671647,1538237482
17674801,1598714784
17683499,1487629796
17690085,1336186600
17692345,1598714784
17727641,1013009729
17738066,1740372358
17747974,1205023512
17755312,1104898634
17771121,1528088325
17787121,1467519124
17788261,1902916984
17796431,1336186600
17800298,1346207776
17801642,1417008756
17803312,1013009729
17813510,1013009729
17825191,1972554228
17834225,1396744892
17847150,1891803318
17856115,1346207776
17858858,1962594895
17861408,1841322104
17896733,1104898634
17898354,1770542151
17902606,1598714784
17902742,1598714784
17904150,1285725051
17908654,1285725051
17914210,1104898634
17917961,1245210764
17926780,1386670461
17930991,1104898634
17933070,1487889036
17933942,1497745905
17935231,1841322104
17938156,1164436960
17940454,1598718520
17941390,1881615268
17950549,1053360966
17952903,1841322104
17958549,1467474882
17972301,1164436960
17973113,1053360966
17974359,1346207776
17978112,1306895578
17984729,1376550442
17995232,1417008756
17998590,1467519124
18010793,1306906854
18011984,1134280779
18015601,1053360966
18020960,1962594895
18022313,1568400596
18026396,1053360966
18027558,1598714784
18039537,1962594895
18040276,1013009729
18047912,1598714784
18048295,1598714784
18049063,1285663682
18052732,1386670461
18057036,1306867742
18059687,1285725051
18065968,1891803318
18067736,1134280779
18078281,1215941349
18103902,1598718520
18109150,1053360966
18114011,1639395395
18118794,1013009729
18129043,1154471621
18136980,1104898634
18152720,1104898634
18180813,1447327952
18182745,1528088325
18186100,1598714784
18206345,1982609723
18216806,1891803318
18230642,1285725051
18232858,1902916984
18240641,1841322104
18243962,1639395395
18257210,1396744892
18270126,1346207776
18292044,1417008756
18304439,1902916984
18314965,1104898634
18320025,1013009729
18325263,1770542151
18327463,1164436960
18329583,1598718520
18363070,1902916984
18363584,1164436960
18365672,1164436960
18366157,1972554228
18375759,1245210764
18392351,1104898634
18393009,1528093184
18409412,1528390259
18422583,1841322104
18423294,1891803318
18424185,1053360966
18427172,1770542151
18429521,1164515003
18432507,1902874456
18433778,1164515003
18436565,1902916984
18444373,1891798153
18445010,1053486704
18448664,1376550442
18453805,1396744892
18455752,1346207776
18458132,1841322104
18463981,1841322104
18464478,1770542151
18465743,1902916984
18472413,1417008756
18488133,1346207776
18492709,1306906854
18492962,1598714784
18496490,1386670461
18501257,1134280779
18502342,1336246487
18504662,1598714784
18512664,1538237482
18527471,1104898634
18535345,1972554228
18540599,1285630186
18544871,1467474882
18549460,1164436960
18551794,1164436960
18574382,1902916984
18578053,1336186600
18582519,1891803318
18598543,1891803318
18601667,1316073455
18614238,1285725051
18616254,1386670461
18620377,1770542151
18625732,1376550442
18634740,1134280779
18637351,1104898634
18638938,1295705291
18649353,1235200775
18649687,1982609723
18654560,1982609723
18657056,1053486704
18683721,1902916984
18689423,1164436960
18692456,1346207776
18692531,1285663682
18702905,1538237482
18714136,1396744892
18714999,1770542151
18715876,1396744892
18731472,1104898634
18733309,1730231259
18739951,1598714784
18743846,1598714784
18744128,1285663682
18745603,1538237482
18759554,1487889036
18771109,1013009729
18778634,1285725051
18779870,1104898634
18796915,1164436960
18799877,1346207776
18801548,1003892746
18801825,1215941349
18804360,1417008756
18808636,1720101900
18814128,1417008756
18816173,1720101900
18816474,1831339902
18818695,1417008756
18822008,1184727745
18837324,1891803318
18837713,1164436960
18839549,1841322104
18841815,1053417345
18849125,1891803318
18851798,1053486704
18853698,1902916984
18854091,1528088325
18860389,1417008756
18860660,1336186600
18861577,1285725051
18862913,1881615268
18873194,1598714784
18874718,1417008756
18876552,1497745905
18880822,1285663682
18886374,1396744892
18887456,1841322104
18890689,1346207776
18896054,1316073455
18907894,1396744892
18919262,1386670461
18932792,1164436960
18939223,1639395395
18941881,1467474882
18963433,1770542151
18982714,1720101900
18983568,1972554228
18990019,1598718520
18994627,1891803318
19010644,1902916984
19015388,1972554228
19016341,1598714784
19021472,1164515003
19034745,1053486704
19035444,1053486704
19061035,1164515003
19061375,1790785277
19069746,1831339902
19073102,1902916984
19088553,1285725051
19088573,1467519124
19097055,1598714784
19101211,1841322104
19114990,1639395395
19130730,1417008756
19137033,1841322104
19137765,1467519124
19144461,1902916984
19150297,1336186600
19158788,1841322104
19163691,1104898634
19176962,1881782373
19177228,1891803318
19180863,1306867742
19184592,1598714784
19186675,1972554228
19189642,1164436960
19193436,1417008756
19194146,1285725051
19226674,1346345071
19232196,1245210764
19240079,1982609723
19250956,1831339902
19260684,1598714784
19265633,1639395395
19272820,1285663682
19279035,1598714784
19281711,1891803318
19286679,1053360966
19292480,1598718520
19294330,1053360966
19295457,1346207776
19298137,1164436960
19306258,1245210764
19313351,1134280779
19323398,1134280779
19324190,1053360966
19329879,1528088325
19342912,1104898634
19345292,1417008756
19360168,1831339902
19360811,1013226497
19368797,1316073455
19377674,1003892746
19382244,1598718520
19389638,1639395395
19400872,1164515003
19409866,1316073455
19418929,1053486704
19419559,1972554228
19424630,1891803318
19433076,1396744892
19434866,1770542151
19441068,1134280779
19446395,1467519124
19461090,1164515003
19464823,1285663682
19468766,1386670461
19469791,1982609723
19474692,1164436960
19481259,1336186600
19482534,1285725051
19483828,1902916984
19487291,1962594895
19495922,1013009729
19499611,1770542151
19503222,1891803318
19503944,1902916984
19512825,1013009729
19522784,1841322104
19547071,1285663682
19552578,1053486704
19554754,1417008756
19555082,1285725051
19559756,1164436960
19578944,1386670461
19582422,1164515003
19594475,1891803318
19596199,1528088325
19596879,1003892746
19600713,1467519124
19601225,1376550442
19622912,1497745905
19625063,1891803318
19628430,1336186600
19644748,1346207776
19667540,1841322104
19670776,1467519124
19672029,1417008756
19678191,1013009729
19683767,1770542151
19707012,1841322104
19707482,1376550442
19722767,1316303563
19734152,1346207776
19746320,1538237482
19753036,1164515003
19756119,1770542151
19757978,1053486704
19773289,1336246487
19773973,1922005321
19777218,1841322104
19784928,1104898634
19784980,1902916984
19789203,1336246487
19789525,1528088325
19790591,1003892746
19790621,1003892746
19800929,1164436960
19805487,1528088325
19811027,1902916984
19818277,1184785354
19826557,1346207776
19828674,1205023512
19834255,1417008756
19836478,1134280779
19837079,1730231259
19837185,1982609723
19837256,1487889036
19839341,1003892746
19843826,1376550442
19844213,1497745905
19844442,1598714784
19852522,1982609723
19857340,1467474882
19882798,1104898634
19883511,1184727745
19886157,1386670461
19890141,1316073455
19890710,1891803318
19912392,1053360966
19920122,1285725051
19927330,1134280779
19941057,1013009729
19943897,1467474882
19957035,1053360966
19960943,1336246487
19961230,1598714784
19962028,1598714784
19962784,1730231259
19965362,1730231259
19968773,1770542151
19972735,1346207776
19974066,1598714784
19975966,1972554228
20000633,1972554228
20010170,1245210764
20012751,1164436960
20019604,1396744892
20020626,1336186600
20022192,1346207776
20024112,1235200775
20033838,1386670461
20041038,1063575561
20044493,1336186600
20045949,1972554228
20060874,1376550442
20066249,1598714784
20072529,1891803318
20074316,1053360966
20092579,1548441058
20104315,1730231259
20106931,1053360966
20109059,1891803318
20131221,1376550442
20134273,1770542151
20142038,1447327952
20148878,1538237482
20154907,1134280779
20162790,1972554228
20171883,1598714784
20174908,1770542151
20178657,1053360966
20187083,1598714784
20206109,1154471621
20208194,1598714784
20209973,1396744892
20210642,1053360966
20210893,1396744892
20211237,1891803318
20224843,1417008756
20236865,1417008756
20246849,1467474882
20261313,1417008756
20263267,1073511192
20273255,1376550442
20281646,1104898634
20292786,1487629796
20301428,1104898634
20303016,1346207776
20307281,1104898634
20312258,1104898634
20323871,1841322104
20337836,1891803318
20359731,1598714784
20360388,1386670461
20365203,1598714784
20365963,1417008756
20367676,1770542151
20368729,1902916984
20402087,1770542151
20407139,1770542151
