,npi
1372848,1407929698
1373966,1831202126
1374319,1376548552
1376302,1164459350
1389294,1346237096
1392244,1346324316
1392285,1245264415
1393717,1124296298
1395559,1346237096
1406494,1366474512
1407225,1205840451
1424456,1245264415
1427464,1407929698
1431016,1093755134
1431250,1457356768
1434975,1457356768
1440849,1215999578
1443930,1275587123
1446554,1639275969
1451988,1831202126
1460801,1457356768
1461295,1932260064
1471462,1174545271
1477856,1467435487
1483190,1043215650
1490335,1346237096
1490883,1356354252
1493552,1619056124
1493743,1356354252
1493848,1104924349
1499833,1093755134
1501646,1346324316
1501881,1346237096
1503018,1164414769
1503224,1275587123
1503532,1205824117
1509483,1952477622
1511282,1356354252
1532329,1639275969
1539627,1457356768
1540215,1932260064
1545369,1215963715
1548295,1548401292
1549652,1093755134
1556305,1629217872
1556603,1346237096
1562232,1164459350
1566258,1457356768
1586507,1952357303
1595706,1982781506
1606991,1457356768
1608613,1720060460
1608756,1962421198
1608847,1952357303
1615705,1528152840
1619790,1104860253
1620731,1457356768
1633070,1346237096
1633399,1346237096
1658168,1275587123
1661916,1891750923
1675543,1215963715
1683058,1225067044
1704047,1790764207
1709413,1215999578
1710821,1851473334
1720013,1639196108
1734943,1912932815
1738035,1497732994
1753473,1255308797
1756891,1447337936
1756906,1497732994
1759797,1558448951
1766310,1497732994
1769410,1164414769
1773320,1457356768
1795350,1346237096
1796798,1639275969
1803300,1033145487
1810689,1851473334
1811300,1336187814
1812638,1497732994
1812668,1245231406
1820601,1720060460
1826154,1457356768
1830932,1902815087
1835908,1447243373
1848228,1093755134
1852883,1215963715
1860704,1093755134
1861634,1174545271
1864606,1225067044
1867400,1932147410
1869856,1689742397
1873158,1437217601
1875978,1932260064
1881332,1639275969
1887736,1366474512
1889821,1457356768
1892005,1417060120
1904651,1497732994
1910632,1831440122
1913972,1508827395
1928955,1629217872
1945573,1245231406
1949258,1457356768
1968739,1932147410
1968959,1104860253
1969396,1639275969
1969828,1447243373
1971242,1720060460
1974636,1407929698
1994000,1104924349
1995078,1801846597
2002066,1891750923
2002459,1447243373
2009516,1457356768
2025187,1831202126
2026075,1346324316
2028962,1952357303
2034877,1033145487
2035070,1346324316
2039477,1639275969
2043530,1891719621
2044523,1043215650
2051382,1932147410
2055037,1952477622
2057382,1619056124
2064653,1689742397
2066247,1093755134
2071221,1245231406
2071803,1043215650
2082511,1215963715
2086625,1962443739
2091091,1972694677
2091474,1174545271
2092739,1215963715
2098202,1255312625
2101126,1174545271
2101966,1003811167
2104836,1316984750
2110979,1225067044
2112146,1457356768
2113653,1952477622
2115547,1457356768
2119224,1174545271
2127527,1255397204
2128652,1447337936
2139915,1164598140
2144323,1437217601
2145189,1003811167
2146908,1205954955
2151951,1912932815
2152013,1548401292
2156102,1639275969
2160099,1174545271
2160287,1558448951
2176058,1508827395
2182953,1639275969
2183697,1205824117
2186654,1023006129
2193366,1457356768
2195779,1174545271
2196009,1457356768
2203479,1003811167
2203758,1972694677
2210774,1831202126
2211269,1639275969
2213375,1346237096
2215740,1215963715
2221124,1801846597
2225088,1558448951
2229595,1457356768
2236261,1639196108
2240744,1831202126
2249938,1447243373
2250408,1629217872
2259233,1003811167
2263309,1174545271
2264148,1174545271
2268049,1639202351
2275805,1851473334
2287989,1174545271
2288204,1255312625
2288813,1164459350
2290765,1558478529
2291039,1639268782
2303713,1588775118
2303853,1639275969
2308275,1003811167
2312347,1003811167
2317744,1215999578
2317761,1558478529
2318389,1558448951
2319710,1205824117
2320334,1346237096
2331261,1457356768
2356182,1275587123
2359857,1952357303
2361142,1952357303
2368415,1346237096
2370583,1962511915
2372090,1215999578
2378150,1366474512
2381706,1891869566
2391979,1093755134
2392354,1497732994
2393470,1205954955
2395222,1003811167
2403674,1215963715
2405284,1215963715
2409244,1639275969
2411432,1245231406
2412756,1346324316
2416226,1962421198
2418164,1952477622
2429697,1639196108
2432739,1003811167
2438278,1457356768
2438516,1952477622
2444822,1962443739
2448631,1104860253
2454859,1275649048
2456733,1508827395
2457348,1407929698
2467784,1215963715
2469748,1437339900
2470929,1093755134
2476170,1215963715
2478556,1346237096
2480831,1083614770
2481910,1043215650
2486406,1932147410
2490086,1437217601
2496982,1093755134
2504131,1457356768
2505476,1033145487
2509313,1558448951
2512549,1174545271
2516687,1033145487
2519438,1952357303
2522926,1215963715
2523162,1508827395
2527961,1508926874
2536449,1457356768
2536646,1205954955
2550338,1174545271
2553007,1174545271
2554225,1033145487
2556308,1457356768
2558174,1457356768
2561058,1174545271
2564938,1194702076
2570729,1437217601
2578515,1033145487
2578972,1831202126
2579803,1639275969
2582290,1104924349
2585686,1275587123
2585847,1346324316
2588218,1912932815
2591922,1174545271
2598579,1225067044
2598694,1982782900
2604147,1346237096
2625519,1558448951
2635565,1831145929
2643176,1497732994
2643440,1790764207
2646029,1497732994
2652934,1639196108
2653516,1033145487
2653921,1952477622
2655648,1205954955
2655668,1093755134
2661887,1982781506
2664112,1851473334
2664163,1346237096
2668186,1528152840
2684292,1891719621
2684369,1962421198
2694729,1689742397
2694831,1528152840
2703950,1427034271
2708640,1962421198
2713318,1205840451
2715036,1497797526
2715528,1033145487
2724576,1225067044
2724618,1639196108
2726134,1639268782
2729837,1639275969
2730512,1093755134
2739691,1346237096
2741072,1255308797
2742410,1164414769
2742616,1043215650
2753632,1093755134
2754396,1962511915
2756627,1417060120
2763706,1629217872
2764358,1215999578
2766253,1679648836
2769132,1689742397
2774269,1225067044
2776626,1952477622
2777196,1033145487
2782082,1417060120
2796042,1043215650
2799682,1356354252
2804119,1851473334
2811910,1831202126
2816607,1437217601
2823534,1104860253
2832532,1174545271
2838746,1043215650
2850551,1407929698
2852728,1215963715
2855362,1932147410
2866225,1972694677
2869581,1275587123
2871359,1346237096
2873948,1952477622
2875079,1275587123
2883385,1962511915
2886523,1831202126
2891254,1093755134
2892800,1932260064
2894786,1548401292
2897058,1750472825
2902781,1457356768
2918124,1912939760
2918811,1093755134
2925955,1720060460
2927914,1932147410
2937856,1437217601
2948902,1952477622
2950422,1952357303
2955377,1558448951
2955842,1437217601
2958910,1801838651
2962494,1932260064
2984543,1346237096
2986390,1346237096
2992036,1831202126
2992681,1952357303
2994339,1508827395
3001530,1215963715
3002022,1093755134
3009441,1376737809
3010721,1003904830
3013011,1073524823
3013220,1689742397
3021648,1457356768
3025807,1093755134
3037186,1346237096
3046860,1982781506
3049522,1831202126
3055090,1225067044
3057123,1497743090
3063759,1346237096
3064434,1447243373
3066316,1205840451
3073912,1831202126
3076477,1275587123
3079841,1952477622
3091137,1558448951
3098244,1457356768
3113953,1720060460
3117677,1972694677
3129357,1174545271
3136729,1245231406
3138522,1174545271
3141288,1952357303
3142614,1205824117
3157791,1215963715
3172617,1346237096
3177021,1275649048
3185360,1215963715
3190921,1932260064
3193342,1619056124
3196688,1174545271
3203553,1639196108
3209471,1639275969
3220051,1831202126
3224163,1457356768
3225044,1356354252
3225576,1093755134
3228071,1558478529
3228207,1528152840
3229135,1871586933
3233037,1447243373
3241047,1003811167
3256600,1932147410
3261887,1639196108
3272331,1215963715
3273230,1952357303
3281578,1346237096
3291099,1093755134
3292249,1932260064
3294595,1952477622
3294727,1639196108
3295564,1740380997
3295961,1639196108
3300506,1982781506
3305084,1629217872
3305583,1205840451
3309964,1639196108
3314844,1952477622
3323736,1952477622
3325934,1457356768
3328338,1093755134
3332166,1952357303
3336713,1831297266
3337939,1912932815
3343398,1215963715
3344020,1457356768
3344555,1205840451
3347189,1093755134
3351746,1093755134
3353278,1093755134
3362626,1912932815
3365708,1104860253
3366370,1225067044
3367615,1841371515
3368872,1346237096
3371167,1457356768
3371499,1104860253
3372559,1174545271
3372562,1679648836
3379069,1588775118
3382904,1457356768
3384922,1093814717
3390039,1497732994
3390410,1245231406
3399040,1104924349
3401047,1912932815
3401366,1457356768
3403622,1225067044
3404987,1275587123
3415730,1629217872
3416864,1225067044
3420700,1932147410
3421847,1558448951
3422000,1033145487
3425169,1720060460
3425230,1457356768
3425304,1376737809
3429216,1457356768
3433667,1083614770
3434131,1952357303
3446259,1215963715
3447553,1952477622
3447903,1619056124
3452664,1083614770
3458073,1205824117
3458160,1093755134
3474363,1639275969
3475161,1952357303
3476678,1912939760
3480978,1346237096
3482118,1215963715
3488515,1497732994
3488871,1093755134
3498248,1851473334
3503340,1275721144
3503954,1518908193
3507296,1629217872
3510704,1962443739
3513467,1457356768
3519674,1639275969
3519742,1689742397
3523534,1801846597
3526579,1316984750
3526723,1831440122
3529230,1629217872
3530673,1457356768
3533897,1629217872
3538552,1639275969
3539595,1215963715
3541852,1245231406
3542823,1225067044
3551570,1639196108
3553030,1417060120
3554365,1629217872
3557774,1912932815
3560856,1912932815
3563225,1750472825
3564834,1366474512
3566442,1801846597
3567585,1093755134
3584098,1912932815
3586423,1215963715
3586807,1548401292
3594053,1952477622
3599539,1952357303
3600339,1457356768
3601002,1003904830
3603330,1952357303
3605201,1932147410
3606160,1417060120
3609569,1962421198
3612325,1639196108
3615968,1275587123
3619240,1629217872
3620576,1104924349
3632082,1508926874
3636054,1629217872
3643549,1497732994
3644899,1417060120
3646011,1457356768
3647646,1265570923
3651237,1003811167
3652876,1457356768
3666724,1831202126
3668754,1447243373
3671920,1831297266
3673719,1215963715
3678281,1265570923
3691780,1043215650
3694934,1508827395
3695869,1346237096
3698664,1437217601
3705872,1639196108
3706051,1437217601
3713524,1720060460
3722630,1457356768
3724170,1316906456
3725156,1215963715
3749842,1093755134
3751560,1205840451
3758484,1952477622
3759137,1932260064
3772509,1891750923
3774133,1255312625
3776645,1831145929
3776875,1043215650
3783662,1831122662
3787609,1104924349
3788140,1932147410
3791706,1639275969
3796443,1447243373
3811412,1629217872
3813649,1104924349
3814695,1952357303
3817154,1831202126
3824171,1962443739
3824541,1679648836
3827664,1457356768
3828069,1104924349
3831192,1437217601
3837346,1346237096
3837736,1407929698
3841445,1841371515
3845515,1275649048
3851002,1720060460
3856259,1952477622
3857707,1093755134
3863251,1174545271
3867501,1457356768
3873046,1629217872
3879590,1275587123
3880627,1932147410
3887889,1437217601
3892395,1639275969
3894930,1225067044
3899178,1003859885
3899430,1457356768
3904519,1629217872
3905465,1720060460
3910261,1437217601
3911849,1003811167
3917560,1457356768
3919670,1215999578
3921707,1194702076
3935422,1932147410
3936044,1225067044
3938217,1205954955
3938310,1639202351
3940144,1073524823
3940969,1104860253
3941404,1275649048
3943216,1376737809
3951170,1093755134
3958896,1225067044
3960360,1447243373
3968828,1104860253
3978342,1093755134
3978482,1831202126
3979786,1932147410
3987492,1457356768
4003329,1841371515
4004753,1104924349
4016003,1790764207
4017140,1871586933
4023856,1346237096
4023891,1962511915
4026286,1558478529
4031039,1275587123
4031138,1962421198
4033853,1245231406
4034017,1093755134
4035792,1548401292
4038652,1033145487
4041711,1104924349
4043556,1619056124
4049623,1912932815
4052604,1457356768
4054800,1093814717
4054831,1255312625
4060020,1346324316
4071968,1346237096
4078353,1740380997
4085140,1215963715
4088955,1346237096
4089653,1831202126
4091395,1508827395
4093873,1932260064
4096622,1891719621
4102500,1457356768
4106956,1740380997
4115250,1346237096
4118512,1346237096
4121902,1225067044
4123215,1174545271
4126096,1952477622
4129126,1790764207
4140843,1003811167
4142135,1174545271
4149768,1962421198
4156034,1174545271
4163180,1639275969
4163425,1689742397
4164322,1093755134
4164916,1558448951
4171115,1346237096
4173334,1003904830
4173451,1366474512
4175052,1962511915
4179987,1629136320
4185495,1225067044
4191223,1003811167
4192430,1558448951
4193898,1225067044
4194715,1174545271
4196887,1205954955
4202759,1972694677
4203823,1033145487
4209875,1316984750
4218535,1952477622
4239307,1215963715
4241864,1104924349
4242161,1831202126
4257036,1932260064
4258095,1366474512
4258523,1275649048
4261326,1174545271
4261486,1407929698
4264614,1629217872
4268774,1275587123
4272459,1952357303
4272945,1275587123
4292330,1093755134
4314887,1831202126
4314926,1952477622
4316714,1174545271
4318671,1851473334
4319121,1639196108
4325546,1407929698
4335919,1457356768
4336298,1457356768
4337996,1164414769
4343017,1255397204
4345923,1619056124
4349327,1093755134
4355902,1346237096
4359019,1831145929
4363039,1245231406
4366265,1982781506
4374432,1316984750
4378402,1669513701
4385116,1871586933
4389795,1801838651
4394723,1205824117
4395623,1174545271
4398214,1639202351
4411104,1255312625
4411997,1972694677
4416402,1245231406
4416729,1255312625
4418324,1558448951
4423254,1275587123
4426931,1174545271
4427047,1952477622
4433091,1174545271
4438329,1952357303
4438850,1982781506
4443009,1174545271
4444023,1124088380
4444571,1932260064
4458535,1174545271
4468475,1457356768
4470697,1124089016
4471073,1548401292
4471118,1255312625
4478426,1083614770
4484006,1093755134
4488679,1215963715
4489638,1366474512
4495684,1912932815
4515379,1790764207
4516690,1215963715
4519665,1225067044
4521795,1457356768
4526547,1831145929
4526870,1174545271
4527541,1912939760
4528464,1346324316
4540351,1174545271
4545170,1437217601
4550026,1639196108
4551241,1174545271
4570354,1831202126
4574499,1982782900
4580464,1063482198
4590262,1174545271
4596307,1346237096
4607295,1639275969
4614218,1457356768
4615158,1982781506
4621437,1366474512
4624121,1952477622
4624290,1033145487
4628226,1720060460
4633016,1225067044
4636707,1508827395
4639722,1376548552
4640513,1629217872
4642729,1457356768
4643672,1932147410
4661058,1952477622
4669142,1174545271
4669771,1174545271
4682761,1225067044
4692443,1457356768
4693053,1962421198
4699746,1558448951
4703311,1346324316
4707845,1447243373
4708844,1245231406
4710559,1952477622
4710563,1952477622
4715334,1700930823
4717965,1174545271
4724763,1952477622
4724998,1952357303
4735167,1801846712
4744598,1174953764
4758407,1205824117
4767299,1437217601
4771671,1912932815
4787808,1720060460
4790739,1346237096
4793595,1447337936
4798809,1174545271
4804015,1164414769
4807574,1912932815
4809383,1437217601
4810403,1932147410
4814056,1891719621
4819314,1457356768
4822949,1639196108
4831456,1033145487
4839049,1871586933
4841419,1346324316
4842638,1952477622
4844729,1982781506
4856483,1427034271
4867708,1962443739
4878963,1366474512
4882677,1063482198
4889590,1457356768
4898790,1831202126
4899584,1457356768
4900896,1215963715
4902126,1215963715
4905119,1275587123
4908341,1376596726
4909420,1629217872
4910223,1093755134
4919240,1033145487
4928418,1871586933
4930657,1033145487
4937533,1932260064
4938963,1225067044
4941811,1093755134
4942146,1346237096
4944706,1891750923
4949062,1255397204
4950568,1174545271
4952799,1629217872
4965221,1033145487
4965736,1033145487
4968760,1801846597
4968839,1962511915
4968944,1629217872
4969553,1023006129
4970408,1639275969
4971351,1346324316
4971473,1952357303
4972136,1437217601
4973279,1104924349
4979469,1699717843
4981713,1174545271
4989412,1750472825
5010548,1124088380
5014522,1932260064
5017291,1093755134
5028783,1982781506
5037246,1689742397
5039532,1346237096
5053769,1457356768
5059693,1215999578
5068712,1952477622
5073753,1245231406
5074432,1689742397
5074768,1275587123
5092872,1346237096
5098833,1831440122
5100783,1174953764
5101201,1245231406
5110518,1346237096
5114428,1356354252
5116225,1215963715
5122378,1457356768
5129006,1952477622
5138286,1104860253
5144421,1255378592
5145342,1508827395
5145654,1194702076
5147946,1275587123
5151433,1831440122
5154854,1629217872
5161395,1437217601
5173838,1346324316
5181474,1457356768
5182147,1982781506
5192454,1457356768
5193287,1629217872
5196142,1508827395
5200779,1932147410
5201255,1215963715
5203157,1629136320
5210344,1790764207
5213772,1033145487
5235649,1225067044
5242275,1215963715
5244498,1952477622
5247742,1104924349
5249574,1831440122
5250116,1932147410
5250715,1932260064
5262766,1982782900
5271388,1003811167
5274536,1831202126
5275106,1790764207
5276064,1366474512
5293041,1104860253
5304540,1063501823
5307872,1912932815
5308595,1457356768
5310302,1255312625
5312826,1972694677
5313985,1457356768
5319351,1720060460
5319821,1457356768
5320694,1851473334
5329073,1174545271
5331466,1033145487
5333198,1255397204
5338975,1205824117
5339494,1932147410
5340953,1437217601
5345400,1619056124
5346948,1225067044
5350019,1174545271
5353563,1952477622
5359049,1932147410
5364658,1225067044
5368097,1417060120
5371454,1508827395
5376632,1205840451
5376726,1851473334
5388082,1407929698
5388874,1548401292
5394853,1033145487
5396817,1457356768
5399519,1205840451
5406075,1558448951
5409629,1497732994
5409675,1174545271
5415472,1932147410
5420604,1346237096
5425031,1932147410
5429421,1174545271
5433119,1376737809
5437296,1457356768
5441939,1952357303
5446485,1174545271
5452749,1215999578
5461802,1174545271
5461907,1346324316
5464116,1588775118
5469348,1346324316
5471445,1245231406
5472807,1679648836
5474315,1346237096
5478734,1952357303
5479319,1912932815
5480774,1891719621
5484165,1316906456
5485615,1164414769
5494156,1689742397
5496128,1639196108
5504476,1174545271
5504530,1437217601
5507673,1508827395
5509243,1366474512
5515680,1457356768
5526898,1255312625
5533328,1639275969
5533801,1255308797
5536862,1871586933
5539624,1174545271
5539738,1689742397
5546528,1639275969
5546795,1215963715
5550406,1457356768
5552867,1457356768
5554511,1508827395
5557245,1952477622
5560989,1164414769
5566943,1619056124
5568485,1093755134
5573697,1225067044
5579897,1215999578
5580929,1497732994
5582806,1174545271
5597100,1871586933
5607546,1639275969
5611057,1881664829
5612383,1750472825
5619301,1457356768
5619320,1912939760
5624890,1962443739
5626054,1023006129
5630483,1952477622
5630651,1952357303
5634201,1215963715
5634844,1932147410
5642947,1831202126
5645222,1093755134
5650992,1447243373
5656664,1639196108
5661433,1639275969
5679490,1215999578
5686244,1174545271
5687392,1508827395
5688631,1255312625
5691714,1629217872
5700120,1619056124
5701968,1528152840
5704315,1457356768
5706600,1346237096
5709902,1194702076
5711114,1316984750
5711320,1376737809
5712646,1174545271
5712919,1952477622
5712930,1457356768
5725559,1639275969
5730667,1124228168
5731791,1215999578
5739807,1033145487
5748501,1972694677
5754347,1497712418
5757870,1457356768
5760954,1912932815
5763837,1952477622
5766093,1205954955
5767314,1275587123
5774500,1215963715
5777536,1639202351
5779329,1093814717
5783512,1255312625
5783983,1346237096
5784981,1417060120
5788289,1205954955
5788669,1104924349
5792407,1952477622
5808370,1700930823
5808839,1275649048
5813885,1043215650
5814109,1639268782
5820306,1104924349
5825088,1508827395
5836641,1831202126
5839523,1457356768
5847471,1972694677
5854937,1720060460
5856126,1003811167
5860581,1689742397
5866876,1952477622
5868518,1215999578
5870729,1083614770
5872042,1558448951
5875849,1215963715
5878689,1689641458
5878949,1215999578
5884844,1316906456
5887713,1033145487
5893517,1215999578
5907869,1164598140
5908859,1790764207
5911716,1912932815
5916352,1225067044
5919703,1932260064
5922955,1437217601
5939460,1215999578
5940580,1447243373
5944374,1346237096
5944759,1346237096
5945118,1639275969
5945980,1508827395
5956601,1437217601
5968689,1831202126
5970091,1457356768
5978822,1174545271
5980132,1003811167
5983934,1346237096
5989019,1740380997
5995360,1003904830
5995522,1952477622
5995642,1457356768
5996635,1346237096
5998348,1275587123
6003339,1790764207
6005934,1104924349
6009025,1932260064
6012239,1851473334
6012770,1255312625
6015647,1932260064
6015939,1346237096
6020481,1952477622
6022297,1225067044
6029181,1851473334
6032744,1346324316
6035358,1639202351
6038135,1255308797
6050652,1104924349
6051919,1275649048
6052398,1639275969
6064272,1407824121
6065817,1952477622
6068835,1346237096
6070429,1366474512
6080485,1558448951
6083781,1215963715
6088667,1316984750
6094893,1912932815
6094960,1346237096
6106607,1033145487
6107970,1346237096
6111710,1639268782
6114483,1417060120
6118381,1174545271
6121310,1104924349
6124706,1952477622
6127465,1043215650
6128852,1629217872
6129306,1225067044
6135685,1952477622
6137195,1174545271
6138795,1255312625
6144766,1215999578
6148094,1346237096
6150566,1346237096
6156816,1932260064
6168981,1346324316
6169840,1720060460
6184710,1356354252
6191382,1962443739
6200914,1972694677
6208294,1619056124
6208724,1932260064
6219920,1952357303
6220018,1689742397
6239428,1346324316
6241676,1518909795
6245212,1457356768
6247165,1164414769
6250399,1215999578
6252644,1720060460
6253063,1558448951
6257601,1093755134
6259942,1639275969
6271009,1740380997
6276664,1215963715
6299714,1437217601
6299825,1457356768
6303946,1104924349
6307574,1639275969
6311089,1508827395
6311220,1023006129
6314896,1215963715
6316255,1093755134
6318067,1205840451
6320914,1093755134
6325053,1215963715
6328578,1457356768
6329312,1003859885
6342513,1952477622
6345540,1508827395
6350819,1043215650
6357456,1043215650
6361065,1457356768
6362885,1215963715
6369300,1932260064
6371724,1720060460
6373965,1093755134
6378146,1255308797
6378598,1508827395
6388411,1255308797
6397589,1205954955
6398516,1851473334
6401779,1629217872
6413625,1174545271
6414927,1083614770
6416187,1346237096
6416428,1508827395
6417471,1174545271
6426758,1033145487
6429731,1639202351
6430182,1225067044
6432947,1225067044
6435557,1275587123
6444720,1104860253
6454173,1689742397
6458503,1952357303
6458684,1558448951
6461379,1225067044
6478374,1225067044
6490139,1831202126
6492473,1790764207
6495368,1750472825
6497728,1952357303
6502497,1417060120
6518457,1275587123
6518668,1952357303
6521953,1093755134
6530164,1225067044
6533422,1093755134
6533596,1033145487
6534246,1033145487
6547877,1033145487
6550456,1376548552
6551480,1255397204
6555399,1497743090
6557574,1720060460
6560081,1437217601
6562293,1508827395
6563579,1912932815
6565007,1457356768
6565093,1508827395
6568822,1558448951
6570630,1750472825
6572578,1639275969
6588627,1104924349
6593209,1689784399
6593371,1871596437
6598140,1831202126
6608038,1831202126
6614050,1932260064
6619404,1457356768
6622161,1912932815
6626826,1841371515
6627352,1497797526
6629190,1164414769
6636567,1043215650
6636788,1215999578
6642114,1245264415
6643413,1366474512
6657901,1891750923
6670017,1457356768
6679972,1164598140
6680791,1174545271
6688935,1194702076
6691553,1407929698
6692704,1912932815
6696373,1457356768
6697577,1558448951
6698014,1932260064
6702337,1952477622
6704658,1629217872
6704950,1215963715
6707467,1932147410
6724503,1043215650
6733305,1316906456
6749304,1497732994
6751822,1366474512
6753167,1952477622
6754799,1275587123
6755340,1952357303
6758837,1295883957
6784555,1437217601
6785983,1639196108
6787569,1255308797
6788944,1619056124
6791214,1720060460
6795348,1932147410
6798342,1831202126
6800383,1497732994
6802304,1245231406
6805168,1093755134
6808904,1245264415
6811301,1093755134
6817662,1215963715
6826525,1225067044
6831142,1639275969
6831754,1164458006
6833998,1043215650
6839589,1043215650
6839934,1639275969
6841296,1083614770
6849457,1932260064
6876783,1225067044
6884584,1962443739
6888916,1447337936
6891084,1497712418
6896233,1952477622
6901109,1932147410
6903395,1558448951
6907207,1932260064
6924650,1639196108
6936916,1912932815
6938059,1831202126
6939439,1457356768
6954849,1639196108
6961886,1346237096
6963477,1619056124
6967140,1720060460
6971414,1689742397
6984207,1962511915
6984728,1093755134
6992694,1174545271
6994438,1093755134
7005384,1366474512
7006551,1831202126
7006638,1033145487
7008551,1518908193
7009164,1447243373
7009508,1033145487
7009530,1043215650
7010333,1104924349
7013134,1093755134
7026336,1215963715
7035285,1164598140
7035743,1083614770
7042951,1508827395
7047810,1912932815
7049944,1831202126
